Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
1/15/2009,Launceston,15.5,24,0,10.8,nan,NNW,56,NW,WNW,15,24,73,34,1006.5,1006.9,nan,nan,17.3,22.8,No,0,No
1/16/2009,Launceston,10.9,19.6,0,9.2,nan,W,54,WNW,W,20,26,47,36,1006.7,1009.4,nan,nan,14.3,19,No,0,No
1/17/2009,Launceston,6.6,22.3,0,nan,nan,N,41,WSW,NNW,6,22,56,40,1021.7,1019.6,nan,nan,13.5,19.7,No,0,No
1/18/2009,Launceston,8.9,25.4,0,nan,nan,NNW,37,NNW,NW,9,15,74,43,1018.5,1015.4,nan,nan,15.6,25.4,No,0,No
1/19/2009,Launceston,13.6,26.9,0,23.8,nan,NW,33,NNW,NNW,15,22,73,39,1013.8,1010.7,nan,nan,17.1,26.4,No,0,No
1/20/2009,Launceston,14.7,29.5,0,5.6,nan,NNW,50,ENE,NNW,9,22,65,30,1006.4,1002.3,nan,nan,17.9,29.1,No,0,No
1/21/2009,Launceston,12.8,23.5,0,9.6,nan,NNW,46,NNW,NNW,19,24,68,44,1008.3,1005.4,nan,nan,17,22.7,No,0,No
1/22/2009,Launceston,14.1,26,0,9,nan,NNW,83,NW,NNW,20,37,71,83,993.6,991.2,nan,nan,18.5,17.5,No,7.2,Yes
1/23/2009,Launceston,10.6,20.2,7.2,6.2,nan,NNW,52,NNW,NNW,13,31,68,51,1004.8,1003.1,nan,nan,14.9,19.1,Yes,0,No
1/24/2009,Launceston,13.2,21.3,0,nan,nan,SW,57,NW,WNW,20,22,76,40,998.1,1004.6,nan,nan,15.8,20,No,0,No
1/25/2009,Launceston,9.5,21.5,0,nan,nan,NNW,44,NNW,NNW,15,26,68,55,1016.7,1015,nan,nan,14.3,21.3,No,0,No
1/26/2009,Launceston,11.4,28.7,0,22.6,nan,N,46,NNW,SW,11,7,76,28,1019.8,1019.8,nan,nan,16.9,27.1,No,0,No
1/27/2009,Launceston,12.3,25.9,0,7.2,nan,NW,37,E,NW,7,20,59,48,1022.1,1017.2,nan,nan,18,24.4,No,0,No
1/28/2009,Launceston,12.3,33.8,0,8,nan,NNW,41,ESE,NNW,6,19,72,20,1013.9,1011.1,nan,nan,19,33.1,No,0,No
1/29/2009,Launceston,16.3,36.9,0,10.4,nan,NW,44,E,NNW,6,28,54,25,1011.2,1008.3,nan,nan,24,35.5,No,0.1,No
1/30/2009,Launceston,20.9,39,0.1,12.6,nan,NW,39,NNE,NNW,7,19,49,25,1011.4,1009.3,nan,nan,26.8,38.2,No,0,No
1/31/2009,Launceston,19.6,38.2,0,nan,nan,S,43,E,NNW,4,19,66,30,1014.5,1012.5,nan,nan,22.6,36.2,No,0,No
2/1/2009,Launceston,15.9,27.4,0,nan,nan,SE,48,SSE,WNW,26,7,58,34,1023.8,1021.2,nan,nan,17.3,24.8,No,3,Yes
2/2/2009,Launceston,14.7,21.6,3,30.4,nan,SSE,31,SSE,SSE,7,17,88,92,1016.2,1014,nan,nan,15.5,17.4,Yes,1.6,Yes
2/3/2009,Launceston,12.5,27.1,1.6,1.6,nan,NW,41,SE,SSE,22,9,59,36,1017.9,1015.3,nan,nan,16,23.8,Yes,0,No
2/4/2009,Launceston,15,27.1,0,5,nan,WNW,37,WNW,NW,9,15,77,40,1014.5,1010.8,nan,nan,16.8,25,No,0,No
2/5/2009,Launceston,15.1,28.2,0,8,nan,NNW,41,NW,N,11,19,72,52,1005,1002.9,nan,nan,20.5,27.4,No,0,No
2/6/2009,Launceston,13.3,25.6,0,7.2,nan,NNW,44,ESE,N,6,26,69,49,1010.6,1007.8,nan,nan,18.8,24.4,No,4,Yes
2/7/2009,Launceston,14.4,30.3,4,nan,nan,NW,41,NE,SSW,4,7,92,53,1006.6,1000.3,nan,nan,16.3,28.3,Yes,0.2,No
2/8/2009,Launceston,15.2,24.1,0.2,nan,nan,WNW,48,WNW,WSW,17,20,52,32,1006.6,1008,nan,nan,17.6,23.3,No,0,No
2/9/2009,Launceston,6.4,23,0,20.8,nan,NNW,35,E,NNW,11,11,54,28,1015.5,1013.4,nan,nan,14.5,21,No,0,No
2/10/2009,Launceston,11.9,22.4,0,6,nan,N,37,SE,SE,15,9,55,24,1016.8,1015,nan,nan,13.6,21.3,No,11,Yes
2/11/2009,Launceston,11.2,20.4,11,6.2,nan,SE,41,SE,SSE,17,9,57,29,1019.6,1017.8,nan,nan,13.6,19.2,Yes,0,No
2/12/2009,Launceston,8.9,21.1,0,5,nan,S,43,SSE,SE,22,20,60,33,1025.7,1025.5,nan,nan,12.4,19.8,No,0,No
2/13/2009,Launceston,7.6,23.1,0,6.4,nan,N,31,SE,NNW,13,15,67,36,1032.5,1029.5,nan,nan,13.6,22.1,No,0,No
2/14/2009,Launceston,8.2,24.6,0,nan,nan,NNW,35,E,NNW,11,22,69,43,1028.3,1023.1,nan,nan,14.6,23.3,No,0,No
2/15/2009,Launceston,10.7,27.2,0,nan,nan,NW,33,ESE,S,4,13,71,31,1023.1,1020.9,nan,nan,16.4,25.7,No,1.4,Yes
2/16/2009,Launceston,12.9,21.7,1.4,18,nan,S,24,SSE,NNE,11,2,77,58,1025.9,1024.2,nan,nan,15.2,19.8,Yes,0,No
2/17/2009,Launceston,14.1,24.6,0,2.8,nan,NW,39,ESE,N,9,7,66,39,1023.1,1020,nan,nan,17.8,23.4,No,0,No
2/18/2009,Launceston,12.8,24.7,0,5.6,nan,N,26,ESE,NNE,11,17,62,49,1018.4,1015,nan,nan,18.6,23.1,No,0,No
2/19/2009,Launceston,12,28.1,0,4,nan,NW,39,ESE,NNE,11,9,65,31,1011,1007.5,nan,nan,18,26.5,No,0,No
2/20/2009,Launceston,16.6,23.9,0,5.8,nan,NW,37,NNW,NNW,9,22,76,62,1010.5,1009.3,nan,nan,18.4,21.7,No,13.8,Yes
2/21/2009,Launceston,13.6,24.5,13.8,nan,nan,NNW,37,ENE,ESE,9,6,85,43,1016.4,1015,nan,nan,16.3,23.1,Yes,2.6,Yes
2/22/2009,Launceston,14.4,22.8,2.6,nan,nan,S,50,SSE,NNW,17,15,62,63,1020.2,1017.6,nan,nan,14.8,21.9,Yes,0,No
2/23/2009,Launceston,13.3,26.5,0,17.6,nan,NNW,44,nan,NNE,0,17,77,52,1013,1008.1,nan,nan,17.3,25.9,No,0,No
2/24/2009,Launceston,11.1,23.2,0,5.2,nan,WSW,50,NNW,WNW,22,24,61,47,1008.9,1007.2,nan,nan,13.7,20.9,No,0,No
2/25/2009,Launceston,13.7,24.7,0,3.2,nan,SE,44,S,SE,2,26,77,45,1016.7,1017.6,nan,nan,16.7,23.5,No,0,No
2/26/2009,Launceston,13.9,26.4,0,6.4,nan,NNW,37,SSE,SE,11,7,70,38,1022.8,1021.2,nan,nan,16.8,26.2,No,0,No
2/27/2009,Launceston,13.8,23.6,0,6,nan,N,35,SW,NNW,7,20,64,48,1018,1014.3,nan,nan,16.8,22,No,0,No
2/28/2009,Launceston,11.5,27.9,0,nan,nan,NW,35,NW,SSW,6,7,80,37,1009.8,1007.9,nan,nan,15.3,26.6,No,0,No
3/1/2009,Launceston,15.3,26.3,0,nan,nan,NNW,33,SSE,NNW,9,20,76,50,1011.4,1010.4,nan,nan,17.7,25,No,0,No
3/2/2009,Launceston,15.1,25.6,0,12.4,nan,NNE,31,SSE,ENE,11,7,71,45,1018.2,1016.7,nan,nan,16.8,23.5,No,0.2,No
3/3/2009,Launceston,16.8,21.7,0.2,4,nan,N,54,N,NW,19,17,75,76,1009.5,1002.9,nan,nan,20.6,19.8,No,6.4,Yes
3/4/2009,Launceston,12.5,16.5,6.4,2.6,nan,NW,61,NW,NW,30,30,60,67,1001,996.9,nan,nan,13.9,16.1,Yes,4,Yes
3/5/2009,Launceston,8.4,19.1,4,3.6,nan,SSE,44,SSE,SSE,13,24,48,42,1008.8,nan,nan,nan,14,16.9,Yes,0,No
3/6/2009,Launceston,5.1,21.9,0,5.2,nan,NW,30,NNW,ESE,6,11,82,35,1012.6,1009.2,nan,nan,8.5,20.9,No,0,No
3/7/2009,Launceston,8.5,22.7,0,nan,nan,W,46,NNW,WNW,19,20,68,37,1009.9,1008.8,nan,nan,14.4,21.2,No,0,No
3/8/2009,Launceston,5,22.5,0,nan,nan,NNW,35,E,NNW,6,9,62,22,1021.2,1021,nan,nan,12.4,20.3,No,0,No
3/9/2009,Launceston,10.6,22.7,0,18.4,nan,NNW,31,NNE,NNW,7,15,64,43,1024.5,1021.6,nan,nan,15.8,21.5,No,0,No
3/10/2009,Launceston,9.3,25.2,0,4.8,nan,NW,31,nan,WNW,0,6,81,40,1025.2,1023.8,nan,nan,13.1,23.3,No,0,No
3/11/2009,Launceston,13.1,24.6,0,4.4,nan,NW,31,E,NW,6,17,66,45,1027.3,1024,nan,nan,18.3,23.6,No,0,No
3/12/2009,Launceston,14.2,25.1,0,7.8,nan,N,30,E,N,7,19,70,50,1022.1,1018.8,nan,nan,18.2,22.8,No,0,No
3/13/2009,Launceston,14.9,27.2,0,7.2,nan,N,35,nan,NW,0,22,85,53,1016.9,1013.6,nan,nan,18,26.1,No,24,Yes
3/14/2009,Launceston,16,24.3,24,nan,nan,NNW,61,NW,NE,7,15,84,88,1009,1005.4,nan,nan,18.3,16.7,Yes,0,No
3/15/2009,Launceston,10.2,17.9,0,nan,nan,NW,37,NW,NW,9,20,88,68,1002.1,1001.2,nan,nan,11.9,16.3,No,14,Yes
3/16/2009,Launceston,11.8,20.6,14,12.2,nan,SSE,39,NNW,S,9,17,92,50,998.7,1002.3,nan,nan,13.3,19.5,Yes,0.3,No
3/17/2009,Launceston,9.5,23.4,0.3,4.6,nan,NW,30,nan,SSE,0,9,85,33,1011.7,1011.7,nan,nan,12.4,21.6,No,0,No
3/18/2009,Launceston,8.6,22.2,0,4,nan,NW,39,NNE,NW,2,11,90,55,1014.6,1011.9,nan,nan,11.3,21,No,0,No
3/19/2009,Launceston,11.1,23.7,0,2,nan,NW,39,NNW,NW,7,22,80,54,1012.7,1010.9,nan,nan,15.3,23.4,No,0,No
3/20/2009,Launceston,11.8,24.4,0,6.8,nan,NW,31,E,NNW,6,17,87,55,1016.9,1014.9,nan,nan,15.4,23.3,No,0,No
3/21/2009,Launceston,10.2,27.1,0,nan,nan,NW,31,E,NW,4,19,85,45,1014.4,1011.2,nan,nan,14.3,26.4,No,0,No
3/22/2009,Launceston,14.3,27.2,0,nan,nan,SSE,28,SSW,SSW,11,6,69,51,1011.6,1011.1,nan,nan,19.3,24.6,No,0.4,No
3/23/2009,Launceston,16.1,24.8,0.4,10.2,nan,NW,30,SSE,S,17,11,78,58,1014.8,1014.5,nan,nan,16.5,23,No,0.5,No
3/24/2009,Launceston,13.5,21.6,0.5,10,nan,NNW,22,NNE,NNW,6,11,84,61,1018.6,1016.9,nan,nan,15.8,21.1,No,0,No
3/25/2009,Launceston,15.6,20.9,0,3,nan,NNW,26,NNW,WNW,15,15,85,64,1016.4,1014.5,nan,nan,17.2,19.4,No,2.5,Yes
3/26/2009,Launceston,12.3,21,2.5,2.4,nan,N,54,NNW,W,13,30,91,44,1014.1,1012.7,nan,nan,15.5,20.5,Yes,0,No
3/27/2009,Launceston,5.6,20.3,0,4.6,nan,WNW,31,nan,NNW,0,19,84,44,1023.4,1021,nan,nan,9.3,19,No,0,No
3/28/2009,Launceston,9.3,20,0,nan,nan,NNW,46,N,NNW,17,28,71,60,1020.5,1018,nan,nan,14.7,19,No,0,No
3/29/2009,Launceston,12.1,21,0,nan,nan,NW,37,NW,NNW,15,17,83,66,1019.7,1020.7,nan,nan,15,20.4,No,0,No
3/30/2009,Launceston,13.1,19.7,0,12,nan,SSE,41,SSE,S,19,26,72,55,1029.5,1029.8,nan,nan,14.5,19,No,0.2,No
3/31/2009,Launceston,12.8,21.7,0.2,2.8,nan,ENE,26,SW,NNE,4,7,79,50,1031.2,1028.6,nan,nan,13.9,20.9,No,0,No
4/1/2009,Launceston,12.2,22.6,0,3.4,nan,NNW,22,ESE,SSE,6,11,81,73,1028.9,1026.9,nan,nan,14.9,20.3,No,0.2,No
4/2/2009,Launceston,14.5,23.3,0.2,0.2,nan,N,37,NW,NNW,13,15,76,72,1024.2,1021.3,nan,nan,20.4,21.4,No,0,No
4/3/2009,Launceston,13.3,23.9,0,2.8,nan,nan,nan,WNW,NW,4,19,96,81,1013.2,1008,nan,nan,14.7,20.7,No,0.6,No
4/4/2009,Launceston,6.5,19.2,0.6,nan,nan,WNW,31,nan,NW,0,19,92,42,1017.6,1016.6,nan,nan,8.4,18.2,No,0,No
4/5/2009,Launceston,8.4,18.3,0,nan,nan,W,59,N,W,26,22,81,37,1009.4,1009.2,nan,nan,15.7,15.9,No,0,No
4/6/2009,Launceston,2.5,16.7,0,10,nan,NNW,33,NW,W,15,17,61,41,1018.2,1017,nan,nan,9.9,16,No,0,No
4/7/2009,Launceston,9,21.2,0,3.2,nan,NW,24,NW,NW,4,9,77,43,1024.3,1023.1,nan,nan,12.2,20.8,No,0,No
4/8/2009,Launceston,5.2,21.4,0,1.8,nan,NW,24,ENE,NNW,6,13,71,52,1027,1024.8,nan,nan,11.9,20.1,No,0,No
4/9/2009,Launceston,11.5,18.2,0,2.2,nan,N,30,NW,NW,9,17,73,65,1024.3,1020.5,nan,nan,14.9,17,No,0,No
4/10/2009,Launceston,13.2,19.8,0,2.8,nan,NW,31,NW,NW,11,20,69,56,1019.2,1017.6,nan,nan,15.5,18.9,No,0,No
4/11/2009,Launceston,6.3,21.3,0,nan,nan,NW,20,nan,NNW,0,11,83,48,1025.9,1022.5,nan,nan,12.2,20.7,No,0,No
4/12/2009,Launceston,9.5,20.8,0,nan,nan,N,31,nan,NNW,0,13,94,62,1020.1,1017.6,nan,nan,12.6,18.2,No,0,No
4/13/2009,Launceston,9.1,20.4,0,8,nan,NNW,35,NW,NNW,11,22,87,63,1022.1,1019.6,nan,nan,14.8,18.1,No,0,No
4/14/2009,Launceston,6.9,22.9,0,3.2,nan,NNW,37,E,N,7,19,84,53,1015.9,1008.7,nan,nan,12,22,No,8.4,Yes
4/15/2009,Launceston,8.5,15.6,8.4,4.2,nan,NW,80,N,W,13,26,92,40,992.3,999.8,nan,nan,9.8,15.2,Yes,1.8,Yes
4/16/2009,Launceston,5.9,15.3,1.8,2.6,nan,NW,54,NW,NNW,9,26,92,86,1005.7,1002.2,nan,nan,10.7,13.9,Yes,15.6,Yes
4/17/2009,Launceston,10.6,18.7,15.6,1.4,nan,WNW,44,N,NNW,17,22,79,67,1011.7,1013.4,nan,nan,15.3,18.1,Yes,0.2,No
4/18/2009,Launceston,7.1,22.3,0.2,nan,nan,ESE,20,nan,NNW,0,9,95,55,1020.1,1019.6,nan,nan,11.7,22.1,No,0,No
4/19/2009,Launceston,8.6,19.4,0,nan,nan,E,33,ENE,SSE,13,7,79,48,1028,1026.1,nan,nan,11.8,19,No,0,No
4/20/2009,Launceston,6.1,14.9,0,5.4,nan,NNW,50,E,NNW,7,9,89,74,1028.8,1026.2,nan,nan,9.8,14.3,No,0,No
4/21/2009,Launceston,9.8,18.3,0,1.8,nan,NW,15,ESE,N,2,7,77,59,1028.4,1026.3,nan,nan,13.4,17.8,No,0,No
4/22/2009,Launceston,9.9,19.9,0,0.4,nan,NW,26,nan,N,0,13,84,64,1028.4,1025.4,nan,nan,14,18.9,No,0,No
4/23/2009,Launceston,6.6,18.7,0,2.2,nan,NNE,35,nan,N,0,15,93,65,1021.7,1017,nan,nan,10.7,18,No,0,No
4/24/2009,Launceston,10.7,17.3,0,0.8,nan,N,44,NNW,NNW,13,19,81,89,1003.7,997.6,nan,nan,16.9,15.3,No,22.2,Yes
4/25/2009,Launceston,10.2,17.2,22.2,nan,nan,NW,39,NNW,NNW,9,19,77,62,995.1,992.2,nan,nan,13.3,15.4,Yes,19,Yes
4/26/2009,Launceston,7.5,11.6,19,nan,nan,NNW,33,NNE,SSE,13,17,89,91,985,980.2,nan,nan,8.2,8.2,Yes,9.8,Yes
4/27/2009,Launceston,5.7,13.5,9.8,6.6,nan,WSW,48,NNW,WNW,11,20,63,44,1005.8,1006.2,nan,nan,8.8,12.7,Yes,0,No
4/28/2009,Launceston,-0.3,13,0,2.2,nan,SSE,33,ENE,S,6,20,81,45,1016.5,1018.3,nan,nan,5,12.1,No,0,No
4/29/2009,Launceston,-0.5,14.4,0,1.6,nan,ESE,17,E,NNE,9,6,81,40,1025.5,1023.7,nan,nan,3.9,14.1,No,0,No
4/30/2009,Launceston,-0.6,13,0,2,nan,NW,20,ENE,NW,2,9,81,66,1024.6,1021.3,nan,nan,4,11.7,No,4.6,Yes
5/1/2009,Launceston,3.7,16.5,4.6,0,nan,NNW,50,NNW,WNW,11,17,96,46,1016.8,1017.6,nan,nan,12.8,16.1,Yes,0,No
5/2/2009,Launceston,2.3,17.5,0,nan,nan,NNW,30,nan,NNW,0,19,92,70,1024.3,1021.9,nan,nan,6.6,16.2,No,0,No
5/3/2009,Launceston,2.1,17.3,0,nan,nan,NNW,30,nan,NNW,0,19,98,66,1025.6,1022.6,nan,nan,6.5,16.5,No,0,No
5/4/2009,Launceston,6.4,17.5,0,5,nan,SSE,35,NW,SSE,7,20,80,33,1023.6,1026.8,nan,nan,13.6,16,No,0,No
5/5/2009,Launceston,1.3,16.7,0,3.2,nan,NNW,28,ESE,NNW,7,19,84,50,1032.2,1027.5,nan,nan,4,16.3,No,0,No
5/6/2009,Launceston,3.6,17.4,0,1,nan,NW,33,SSE,NNW,4,20,98,67,1025.7,1021,nan,nan,4.1,16.3,No,0,No
5/7/2009,Launceston,4.1,16.6,0,1.8,nan,ESE,35,ESE,SSE,13,20,69,39,1023.8,1023.8,nan,nan,11.9,16.1,No,0,No
5/8/2009,Launceston,2,17.6,0,2.6,nan,NNW,19,NW,NNW,6,13,87,56,1028.9,1025,nan,nan,5.9,17.4,No,0,No
5/9/2009,Launceston,3.2,19.4,0,nan,nan,SE,28,N,SE,6,15,96,47,1024.9,1023.5,nan,nan,6.5,18.1,No,0,No
5/10/2009,Launceston,4.1,15.8,0,nan,nan,NW,17,E,NW,7,9,97,64,1028.9,1026.3,nan,nan,6.5,14.5,No,0,No
5/11/2009,Launceston,6.5,15.3,0,4.2,nan,NNW,17,nan,NNW,0,6,95,82,1026.3,1023.5,nan,nan,10.4,13.9,No,1,No
5/12/2009,Launceston,8.6,17,1,0.4,nan,NW,31,nan,NW,0,22,97,62,1021.6,1016.7,nan,nan,9.6,15.1,No,0.4,No
5/13/2009,Launceston,8.2,16,0.4,2.2,nan,NW,44,NNW,NW,19,24,78,50,1008.8,1004.8,nan,nan,11.9,14.7,No,0,No
5/14/2009,Launceston,10.5,17.4,0,2.4,nan,NNW,43,NW,NW,17,26,72,67,998.6,998,nan,nan,13.1,15.1,No,0,No
5/15/2009,Launceston,12.7,16.9,0,0.4,nan,NW,61,NNW,NW,28,30,75,49,994,991.4,nan,nan,15.2,15.4,No,0.4,No
5/16/2009,Launceston,6.5,16,0.4,nan,nan,WNW,46,WNW,W,17,20,61,45,999,1003.7,nan,nan,9.1,13.1,No,0,No
5/17/2009,Launceston,7.8,18.6,0,nan,nan,SSW,48,S,SW,4,13,43,31,1011.8,1015.4,nan,nan,15.4,17.6,No,0,No
5/18/2009,Launceston,-0.1,16.3,0,8.4,nan,NW,20,nan,NW,0,13,83,40,1024.6,1022.2,nan,nan,3.2,15.8,No,0,No
5/19/2009,Launceston,0.4,15.4,0,1,nan,N,13,E,NNW,2,9,85,58,1025.7,1023.2,nan,nan,4,15.2,No,0,No
5/20/2009,Launceston,1.9,18.7,0,0.6,nan,ESE,13,E,N,7,2,85,60,1025.9,1024.3,nan,nan,4.9,18.2,No,0,No
5/21/2009,Launceston,4.9,18.6,0,0,nan,ESE,13,E,nan,9,0,92,65,1030.5,1028.7,nan,nan,8.1,17.8,No,0,No
5/22/2009,Launceston,3,17.2,0,1.4,nan,N,28,nan,nan,0,0,97,67,1031.2,1028.6,nan,nan,5.2,15.8,No,0.2,No
5/23/2009,Launceston,5.2,19.9,0.2,nan,nan,N,31,NNW,N,15,9,70,57,1027.8,1025.6,nan,nan,16.2,19,No,0,No
